Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Annual Income_nan,Years in current job_nan,Bankruptcies_nan,Credit Score_nan,Term_Long Term,Term_Short Term,Credit Default
Home Mortgage,-0.6410337626478271,2 years,-0.11095342154390785,-1.4527437346097205,0.9206213402532745,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,buy a car,Short Term,-0.36509151280178365,-0.9068933857637989,-1.4964363350804695,-0.22099253414342865,0,0,0,0,0,1,0
Rent,-0.21002367748304077,5 years,-0.11095342154390785,-0.4341227023397134,0.6507915597434084,-0.41685672043494537,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36139153722334033,-0.03732335409562122,-0.8721684311350485,-0.24185756970111416,0,0,0,0,0,1,0
Home Mortgage,-0.9531734639694004,1 year,-0.11095342154390785,-0.8415711152477163,0.3383570770477745,-1.0582442111973949,1.6647792271904904,2.545731972691612,other,Short Term,-0.3698541373543301,-0.5038796266721062,-1.066366478890266,-0.24394407325688272,0,0,0,0,0,1,0
Home Mortgage,2.352455359353149,3 years,-0.11095342154390785,0.7882225363842952,2.6390109950792615,1.5055062078053727,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36069757644712647,1.4224807115789897,1.5776114320844843,-0.2265565436254781,0,0,0,0,0,1,1
Home Mortgage,-0.21750554833981134,7 years,-0.11095342154390785,-0.23039849588571198,0.3809617792335429,-1.0233030642842196,1.6647792271904904,-0.3370990397177327,debt consolidation,Long Term,-0.3651700743990909,-0.6142272088855836,-0.34189707793815893,-0.24533507562739507,0,0,0,0,1,0,0
Home Mortgage,-0.9153937200391727,10+ years,-0.11095342154390785,-1.2490195281557193,-1.451040414754493,-0.5947116570831252,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36508737798087276,-0.22974419220243802,-1.1306799083497876,4.363751279065334,0,0,0,0,0,1,1
Rent,0.2202950136751792,10+ years,-0.11095342154390785,-0.8415711152477163,0.15373670090944522,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36664827287474017,-0.5603685027239675,-0.988217696287562,-0.2397710661453456,0,0,0,0,0,1,0
Own Home,0.8267463280061531,< 1 year,-0.11095342154390785,-0.026674289431710546,-0.5705432362486152,-0.0792172686108502,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.360028424596378,0.13626785866057511,0.07433742510886193,-0.22516554125496577,0,0,0,0,0,1,0
Rent,0.1328336718445477,2 years,-0.11095342154390785,-0.6378469087937149,-0.1871009165767008,0.061222148059487405,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3649371461544431,0.4431010869930667,-0.16991944583714366,-0.23072955073701523,0,0,0,0,0,1,0
Rent,-0.1563171787586976,5 years,-0.11095342154390785,-0.8415711152477163,-0.5705432362486152,0.25797229720148734,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3634782435097114,-0.3864784070256979,-0.2102515965151487,-0.23212055310752758,0,0,0,0,0,1,1
Rent,-0.40875006908465633,9 years,-0.11095342154390785,-1.4527437346097205,1.3182652273204452,-0.7989599064210855,-0.3409788778582933,-0.3370990397177327,business loan,Long Term,-0.361029740393636,-0.8155547586661859,-1.4708618944218592,-0.2265565436254781,1,0,0,1,1,0,0
Own Home,-0.5937473511273134,10+ years,-0.11095342154390785,0.3807741234762923,1.7017075469923595,-0.7011096988638028,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3655015492087819,-0.725830099455769,-0.3912850961280653,-0.24324857207162653,0,0,0,0,0,1,0
Home Mortgage,-0.44690020266125874,10+ years,-0.11095342154390785,-0.23039849588571198,2.02834359708325,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.3685103205582853,-0.8762877724954887,-0.8590877336178576,-0.2189060305876601,0,0,0,0,0,1,1
Rent,1.1658997808699938,1 year,-0.11095342154390785,0.1770499170222909,-0.7835667471774566,1.0994091011921594,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.352090257584255,1.3449504764051652,2.975569053921699,-0.2355980590338085,0,0,0,0,0,1,1
Rent,0.8082268456874141,10+ years,-0.11095342154390785,-0.4341227023397134,0.6933962619291768,0.08004237955134792,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3611365566005011,-0.03600826915049852,0.00113582938765944,-0.23351155547803995,0,0,0,0,1,0,1
Home Mortgage,0.10574584237300542,10+ years,-0.11095342154390785,-0.026674289431710546,-0.5421401014581031,0.110484666346947,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3676123752838,0.375135105965589,0.7254375290895463,-0.23351155547803995,0,0,0,0,0,1,1
Home Mortgage,0.07095390825686772,5 years,3.5711291518158657,2.4180161880163067,-0.016682107833627797,1.6448209094463162,1.6647792271904904,-0.3370990397177327,debt consolidation,Short Term,-0.35506181554556016,0.035962743300761935,0.6062857908079554,-0.22029703295817246,0,0,0,0,0,1,1
Rent,1.6061942998372412,3 years,-0.11095342154390785,-1.2490195281557193,-1.0533965276873225,-0.4695683648125467,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.3578590218917888,-0.7925407721265387,-0.9915717212919699,-0.2898471514837908,0,0,0,0,1,0,1
Home Mortgage,3.3315680432233354,10+ years,-0.11095342154390785,-0.23039849588571198,0.7360009641149452,0.8720667032506412,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.364942659248991,0.6281096281364646,2.7658586405210945,-0.2265565436254781,0,0,0,0,0,1,0
Rent,-0.40875006908465633,9 years,-0.11095342154390785,-0.026674289431710546,-0.7409620449916885,-0.41513215738987447,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36499916846810676,0.12467120050812948,-0.4950083193893797,-0.2265565436254781,1,0,0,1,0,1,1
Rent,-0.41331820805661196,9 years,-0.11095342154390785,0.1770499170222909,-0.513736966667591,-0.919754300578007,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3638352163816864,-0.3789465568854497,0.15852345271950033,-0.2265565436254781,0,0,0,0,0,1,1
Rent,-0.40875006908465633,9 years,-0.11095342154390785,0.3807741234762923,0.02592259435214058,0.8764905823662578,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35509971807057683,0.6940432051578437,0.5631027188762037,-0.2265565436254781,1,0,0,1,0,1,1
Rent,-0.4598391476412844,9 years,-0.11095342154390785,-0.4341227023397134,1.133644851182116,0.12435615170947367,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35470691008404065,0.5382056391608038,0.03073510005155919,-0.27385062422289863,0,0,0,0,1,0,1
Home Mortgage,-0.7144449905593085,4 years,-0.11095342154390785,0.7882225363842952,2.5396000233124694,0.6578459806520536,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.35894579065453885,0.519794449929086,-0.5147132162902761,-0.2481170803684198,0,0,0,0,1,0,1
Rent,-0.9900148874621452,3 years,-0.11095342154390785,-0.6378469087937149,-1.3090247408019322,-0.5509227519387166,-0.3409788778582933,-0.3370990397177327,buy a car,Short Term,2.76051988315993,-0.44254884695865665,-1.2149497865855363,-0.2397710661453456,0,0,0,0,0,1,0
Home Mortgage,0.021074769211730605,2 years,-0.11095342154390785,-1.0452953217017178,-0.3717212927150301,0.005361301599582698,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36221919054234025,-0.5698729802818998,-0.44545259994925296,-0.23072955073701523,0,0,0,0,0,1,1
Home Mortgage,-1.0701918995807393,< 1 year,-0.11095342154390785,-1.2490195281557193,0.3099539422572624,0.9193047344851915,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3693972396436748,-0.6918769972362375,-1.0851490189149504,-0.2265565436254781,0,0,0,0,0,1,0
Home Mortgage,2.6741264209081,2 years,3.5711291518158657,1.3993951557462996,1.4744824686682618,1.6448209094463162,3.6705373322392743,2.545731972691612,home improvements,Long Term,-0.34767978194595417,0.6899783971456462,0.01471963065551145,-0.26341810644405583,0,0,0,0,1,0,1
Own Home,-0.08935073069413729,10+ years,-0.11095342154390785,-0.026674289431710546,0.054325729142652664,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3583579569483716,0.7365443595206728,-0.31288476165003054,-0.24603057681265125,0,0,0,0,1,0,1
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,-0.026674289431710546,0.5087758857908475,1.6448209094463162,1.6647792271904904,-0.3370990397177327,debt consolidation,Short Term,-0.3668977404030315,-0.8386285217942478,-1.3418996330023754,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,0.12621604349598498,6 years,-0.11095342154390785,1.603119362200301,0.42356648141931125,0.23997685673118246,-0.3409788778582933,-0.3370990397177327,medical bills,Short Term,-0.3712434371803948,0.32330880381007177,0.7254375290895463,-0.24116206851585797,0,0,0,0,0,1,1
Rent,0.7518288488660809,2 years,-0.11095342154390785,0.5844983299302937,-0.04508524262413988,-0.6130070215612685,-0.3409788778582933,-0.3370990397177327,other,Long Term,2.76051988315993,-0.6487183004008471,-0.6923926908987849,-0.22238353651394102,0,0,0,0,1,0,0
Home Mortgage,-0.40875006908465633,5 years,-0.11095342154390785,-0.8415711152477163,0.11113199872367734,-0.7792399029057098,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36688189025620643,-0.3078124166719946,-0.7796811916385006,-0.2265565436254781,1,0,0,1,0,1,1
Rent,-1.066241076686075,< 1 year,-0.11095342154390785,-0.4341227023397134,-0.982388690711042,-0.937899703052231,-0.3409788778582933,-0.3370990397177327,buy a car,Short Term,-0.36922977939678314,-0.5048360520867409,-1.1632139508925443,-0.22099253414342865,0,0,0,0,0,1,1
Rent,-0.05502795679674096,< 1 year,-0.11095342154390785,-0.4341227023397134,-0.9681871233157859,0.15344878046979987,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.363476176099256,-0.4655030569098892,-1.009012651314891,-0.2237745388844534,0,0,0,0,0,1,0
Rent,2.6660766192602217,9 years,-0.11095342154390785,-0.4341227023397134,-0.5563416688533591,0.406359700079543,-0.3409788778582933,-0.3370990397177327,wedding,Short Term,2.76051988315993,-0.668922787285005,0.004909107517618331,-0.26759111355559295,0,0,0,0,0,1,0
Home Mortgage,-0.5380160556694548,10+ years,-0.11095342154390785,0.9919467428382966,-0.25810875355298124,0.2937382351362183,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3648765021144165,0.1910829902368258,-0.17998152085036737,-0.2397710661453456,0,0,0,0,0,1,0
Rent,0.7342476869848247,1 year,-0.11095342154390785,0.5844983299302937,0.06852729653790895,-0.11798244662396529,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3599443499045229,-0.20732797154693744,0.24723741408608937,4.4472114212960765,0,0,0,0,0,1,1
Own Home,-0.499322683944836,5 years,-0.11095342154390785,-0.8415711152477163,1.5170871708540303,-1.1305258970864527,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,2.76051988315993,-0.7231999295655236,-0.9082241999324334,-0.23212055310752758,0,0,0,0,0,1,0
Home Mortgage,1.582439977183072,10+ years,-0.11095342154390785,-0.6378469087937149,-0.27231032094823754,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3495852452490638,1.5963708072772596,-0.17050640021291502,-0.25437659103572546,0,0,0,0,1,0,0
Home Mortgage,-0.40875006908465633,3 years,-0.11095342154390785,-0.8415711152477163,1.9573357601069694,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,home improvements,Long Term,-0.3691870529140371,-0.8234452683369221,-1.4724550562989531,-0.2265565436254781,1,0,0,1,1,0,1
Rent,-0.40875006908465633,10+ years,3.5711291518158657,-0.026674289431710546,-1.3232263081971882,-0.7391250668573218,1.6647792271904904,-0.3370990397177327,debt consolidation,Long Term,-0.36279668719623026,-0.5933054029404498,0.07484052885952312,-0.2265565436254781,1,0,0,1,1,0,1
Home Mortgage,-0.31180675230683047,10+ years,-0.11095342154390785,-1.0452953217017178,-0.7835667471774566,-0.43035330078767403,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3648282625371226,-0.6024512209678939,-1.2030429978198882,-0.22586104244022193,0,0,0,0,0,1,0
Home Mortgage,-0.9393949691242586,7 years,-0.11095342154390785,-0.4341227023397134,0.2815508074667503,-1.0598188122385466,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3685275489787474,-0.5130852212879651,-1.1482885396229292,-0.23698906140432088,0,0,0,0,0,1,0
Own Home,-0.6297245321118504,10+ years,-0.11095342154390785,-0.6378469087937149,0.011721026956884288,-0.9048330811880458,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.5601891729587236,-0.22291304090678854,-0.23351155547803995,0,0,0,0,0,1,0
Rent,0.16147713783086406,10+ years,-0.11095342154390785,-0.026674289431710546,-0.854574584153737,-0.2545978321943631,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3622570930673569,-0.4475700803854888,0.25520322347155816,-0.2766326289639233,0,0,0,0,1,0,0
Home Mortgage,-0.5393988436825873,10+ years,-0.11095342154390785,-0.23039849588571198,-1.3516294429877003,0.11993227259385705,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36141427873835036,-0.09727927227553337,-0.18777962898561573,-0.23003404955175905,0,0,0,0,0,1,1
Rent,0.6914306438639,7 years,-0.11095342154390785,-0.4341227023397134,0.8070088010912256,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.911555959660143,-0.1652238108309726,-0.23420705666329614,0,0,0,0,0,1,0
Home Mortgage,0.1499209808639709,10+ years,-0.11095342154390785,-0.6378469087937149,1.616498142620823,-0.04277650165848284,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3529716635750967,0.17936677890755084,0.5372767263422629,-0.264113607629312,0,0,0,0,1,0,0
Own Home,-0.40875006908465633,5 years,-0.11095342154390785,0.7882225363842952,1.2330558229489084,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3651032281276979,-0.6344914723581561,0.25302310721869303,-0.2265565436254781,1,0,0,1,0,1,1
Own Home,-0.7975357345627176,4 years,-0.11095342154390785,0.9919467428382966,-1.152807499454115,-0.42442980163286537,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.361917348615844,-0.2524592958000119,-0.908056498682213,-0.2766326289639233,0,0,0,0,1,0,1
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,-0.6378469087937149,-1.3658310103829565,-0.9924108914768629,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36710379231175844,-0.48397402273002166,-0.3713286473518383,-0.2265565436254781,1,0,0,1,1,0,1
Home Mortgage,0.44628208324997864,8 years,-0.11095342154390785,-0.6378469087937149,-0.34331815792451775,-0.4286287377426031,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36377870716257066,0.2068640095782982,0.43154108807830366,-0.2662001111850806,0,0,0,0,1,0,0
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,0.3807741234762923,-0.31491502313400543,0.08251675261601484,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.355070085187382,0.042837050968448774,0.28379628663413553,-0.2265565436254781,1,0,0,1,1,0,1
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,-1.656467941063722,0.02592259435214058,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3694392769896024,-0.9118548426022163,-1.535678427632042,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,-0.6168843577041914,3 years,-0.11095342154390785,-0.6378469087937149,-1.3516294429877003,-0.8572951259456572,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3664587602496569,-0.3204850534159043,-0.8514573267328297,-0.24950808273893219,0,0,0,0,0,1,1
Own Home,-0.8605019744464303,1 year,-0.11095342154390785,-1.0452953217017178,-0.8829777189442494,-1.1629176899330016,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,2.76051988315993,-0.7268463014588183,-0.8056748854226617,-0.23351155547803995,0,0,0,0,0,1,0
Rent,-0.9262831756425913,1 year,-0.11095342154390785,-0.8415711152477163,-1.3800325777782125,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.6725691591782997,-0.9592892306245437,-0.2362935602190647,0,0,0,0,0,1,0
Rent,-0.8199813471330293,5 years,-0.11095342154390785,-0.4341227023397134,-0.7551636123869445,-0.4814153631221641,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36495368543808676,-0.4199532965379121,-0.5363466775687071,-0.2265565436254781,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,3 years,7.253211725175639,-0.026674289431710546,-0.41432599490079824,-0.7133316021832181,3.6705373322392743,-0.3370990397177327,debt consolidation,Long Term,-0.35680188601223356,-0.2620235499463588,1.775666608594771,-0.2265565436254781,1,0,0,1,1,0,1
Home Mortgage,-0.05374393935597506,10+ years,-0.11095342154390785,1.603119362200301,0.7928072336959694,-0.5273787173234011,-0.3409788778582933,-0.3370990397177327,medical bills,Short Term,-0.3685399534414801,-0.018433952156586084,1.1212963302347891,-0.2522900874799569,0,0,0,0,0,1,0
Rent,-0.8501310643479364,3 years,-0.11095342154390785,0.3807741234762923,3.349089364842066,-0.6400001822667258,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3644616417496888,-0.12382007753164605,-0.021671540642314305,-0.3030616740036583,0,0,0,0,1,0,1
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,1.1956709492922981,1.1478464185773716,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3508139761964217,0.9021255094293035,0.2635882859825779,-0.2265565436254781,1,1,0,1,1,0,0
Rent,1.1877280773630143,1 year,-0.11095342154390785,-0.026674289431710546,-0.5847448036438715,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.34765772956776264,-0.16261508341276568,-1.1118135176999933,-0.22238353651394102,0,0,0,0,0,1,0
